Cycle\Fluorescence,A1SYBRGreenI,A2SYBRGreenI,A3SYBRGreenI,A4SYBRGreenI,A5SYBRGreenI,A6SYBRGreenI,A7SYBRGreenI,A8SYBRGreenI,A9SYBRGreenI,A10SYBRGreenI,A11SYBRGreenI,A12SYBRGreenI,B1SYBRGreenI,B2SYBRGreenI,B3SYBRGreenI,B4SYBRGreenI,B5SYBRGreenI,B6SYBRGreenI,B7SYBRGreenI,B8SYBRGreenI,B9SYBRGreenI,B10SYBRGreenI,B11SYBRGreenI,B12SYBRGreenI,C1SYBRGreenI,C2SYBRGreenI,C3SYBRGreenI,C4SYBRGreenI,C5SYBRGreenI,C6SYBRGreenI,C7SYBRGreenI,C8SYBRGreenI,C9SYBRGreenI,C10SYBRGreenI,C11SYBRGreenI,C12SYBRGreenI,D1SYBRGreenI,D2SYBRGreenI,D3SYBRGreenI,D4SYBRGreenI,D5SYBRGreenI,D6SYBRGreenI,D7SYBRGreenI,D8SYBRGreenI,D9SYBRGreenI,D10SYBRGreenI,D11SYBRGreenI,D12SYBRGreenI,E1SYBRGreenI,E2SYBRGreenI,E3SYBRGreenI,E4SYBRGreenI,E5SYBRGreenI,E6SYBRGreenI,E7SYBRGreenI,E8SYBRGreenI,E9SYBRGreenI,E10SYBRGreenI,E11SYBRGreenI,E12SYBRGreenI,F1SYBRGreenI,F2SYBRGreenI,F3SYBRGreenI,F4SYBRGreenI,F5SYBRGreenI,F6SYBRGreenI,F7SYBRGreenI,F8SYBRGreenI,F9SYBRGreenI,F10SYBRGreenI,F11SYBRGreenI,F12SYBRGreenI,G1SYBRGreenI,G2SYBRGreenI,G3SYBRGreenI,G4SYBRGreenI,G5SYBRGreenI,G6SYBRGreenI,G7SYBRGreenI,G8SYBRGreenI,G9SYBRGreenI,G10SYBRGreenI,G11SYBRGreenI,G12SYBRGreenI,H1SYBRGreenI,H2SYBRGreenI,H3SYBRGreenI,H4SYBRGreenI,H5SYBRGreenI,H6SYBRGreenI,H7SYBRGreenI,H8SYBRGreenI,H9SYBRGreenI,H10SYBRGreenI,H11SYBRGreenI,H12SYBRGreenI
14,0.000660159,0.04235117,0.003230779,0.001224865,0.009398551,0.0007215141,0.001300932,0.001533474,0.001761945,0.0189157,0.00845449,0.01392309,0.003898403,0.001848981,-0.000898302,0.0006977987,0.003410929,0.007866392,0.001405022,0.04266363,0.002880347,0.006337902,0.008346136,0.007203038,0.0222318,0.03346273,0.00574532,0.001339811,0.03196615,0.001061429,0.01539858,0.001983831,0.01974647,0.01198029,0.01357844,0.00183402,0.000505436,0.001686456,0.001272021,-0.0001146117,0.00118377,0.0006737926,-3.073225E-05,0.01071132,0.000865202,0.008280836,0.01576914,0.0002941315,0.003553421,0.000816337,0.0007532429,0.001138069,0.01076017,0.01243289,0.002605011,0.01234021,0.001261304,0.009483133,0.003489304,0.01922174,0.001472263,0.000282686,0.001425819,0.008026917,0.01697351,0.01552097,0.00158798,0.02780434,0.0005057958,0.002849563,0.002020627,0.01069802,0.003790958,0.003142893,0.005225298,0.02450901,0.0008333987,0.007752524,0.003233232,0.005939126,0.0001692158,0.01179521,0.001833151,0.001114334,-0.0002432866,0.002965379,0.002539096,0.01198352,0.009980902,0.0006613826,0.001942848,0.01744677,0.0007139352,0.01309145,0.01789877,0.006516007
15,0.00213371,0.0448475,0.004402016,0.000980985,0.01108463,0.0008520651,0.001499265,0.001831468,0.001485758,0.01881979,0.008838812,0.0141155,0.004394857,0.001491569,-0.0003740926,-7.66466E-05,0.000745803,0.008544266,5.679631E-06,0.04347448,0.0005329154,0.004996837,0.01017726,0.005076676,0.0214554,0.03562305,0.005289924,-0.000925909,0.02965008,0.002216601,0.01649499,0.001274728,0.02181501,0.01111527,0.0129845,0.0008510481,-0.001412769,0.001312327,0.002062707,-0.0004364658,-0.0009626008,0.0006870129,0.0004600792,0.01118148,0.00152306,0.00809811,0.0162842,0.0002948068,0.002902792,0.0007970149,0.002590615,0.001155084,0.01201558,0.01418931,0.0008950639,0.01381887,0.0005147781,0.009304528,0.001436741,0.01826471,0.001245262,0.001766996,0.001942407,0.01058488,0.01777968,0.01467895,0.001329005,0.02871236,0.0007663389,0.002124679,0.003307363,0.01020424,0.003665288,0.005227527,0.00657425,0.02399524,0.001137633,0.006687972,0.003386876,0.006858035,0.0008653295,0.01083722,0.002236198,0.0009544499,-0.000274049,0.002517616,0.001573002,0.01376586,0.009324006,0.001716971,0.002172371,0.01869629,0.0008028854,0.01328958,0.01599878,0.005413463
16,0.001594879,0.04886413,0.002393099,0.002192246,0.01221262,0.001613614,0.002231326,0.001699476,0.0009748072,0.01979328,0.007566071,0.0160911,0.003035251,0.003708168,-0.0008515312,-7.095215E-05,0.003540349,0.00970959,0.0009908002,0.03929634,-0.0006389685,0.006807457,0.009630235,0.008909905,0.0244578,0.03758917,0.007315455,0.001223259,0.03160989,-0.000429022,0.01627482,0.000872002,0.02065892,0.01179441,0.01423244,0.0006015801,1.530222E-05,3.99211E-05,0.001421284,0.001019346,0.0007803367,0.000546977,0.0006254709,0.01264811,0.0003321027,0.008179658,0.01744651,0.002221202,0.00254714,0.00212645,0.0003661477,0.0006536023,0.01288347,0.01337215,-0.000626736,0.01327988,0.001225971,0.009202884,0.003384287,0.0209208,-0.00111713,-0.0003342652,0.001091054,0.01003051,0.0185071,0.01650299,0.002153218,0.03017006,0.001260192,0.002789044,0.001825516,0.0106711,0.00389027,0.005598625,0.007747203,0.02567183,-0.0007000904,0.00843929,0.003538484,0.008014427,-0.0008276346,0.01332516,0.0008318964,0.0008003492,3.803768E-05,0.002604384,0.0009089843,0.01319969,0.01000257,0.0003157018,0.0009327789,0.01859756,0.002306635,0.0159666,0.01914728,0.005799053
17,0.00124086,0.05172282,0.004256532,0.003212295,0.01274491,0.0008176518,0.001304671,0.0008019049,0.001322386,0.02020857,0.01121634,0.01408795,0.004853104,0.001348903,-0.001347823,0.0004269343,0.004182028,0.0106688,-0.0007474489,0.04328918,0.001192757,0.008233225,0.007908777,0.007790299,0.02339144,0.03364861,0.0062932,0.00315486,0.03229291,0.0001273554,0.01536622,0.003068001,0.02175653,0.01311045,0.01448634,-2.545668E-05,-0.001605412,7.06299E-05,0.001546833,-0.001514775,-3.101102E-05,0.001095463,0.001040183,0.01141924,0.0001824082,0.009000725,0.01583257,0.001187625,0.004115308,0.001971659,0.002907102,0.0006306249,0.01187229,0.01661812,0.001479489,0.0145231,0.001894613,0.01118962,0.003035019,0.02177097,0.0001529336,0.001379259,-6.884046E-05,0.00966627,0.01914494,0.01604209,0.001541363,0.03250027,0.0007943273,-0.0006339842,0.002322699,0.01246796,0.00468344,0.005122221,0.004372914,0.02665859,0.001085342,0.008187462,0.002841919,0.007785408,0.001425927,0.01158103,0.001342818,1.224745E-05,0.0008333077,0.004616982,0.001760958,0.01462411,0.01116329,0.00097586,0.003638287,0.01803382,0.001249555,0.01571048,0.01716287,0.001808056
18,0.002874582,0.0442416,0.004937567,0.003296725,0.01054926,-0.0002223944,0.001095148,0.001999296,0.003059446,0.02308648,0.008403012,0.01646342,0.004026833,0.001979765,-0.0005455058,0.0004940165,0.005433891,0.0104113,-0.0001030819,0.04111453,0.000290803,0.008432308,0.01066421,0.005819465,0.02794685,0.03563614,0.005677796,0.001489281,0.03120189,0.0014274,0.0176118,0.001385657,0.02276002,0.01321363,0.01443434,0.001275135,0.0009346,-4.055677E-06,0.001548471,0.000447968,0.0005237835,0.002027469,0.0008874031,0.01233162,0.001843969,0.009689035,0.01819829,0.0001895544,0.002273957,0.001637373,0.00194138,0.001479761,0.0122984,0.01497591,0.001125222,0.01502027,0.001081329,0.01151568,0.001236565,0.02176563,0.002074207,0.002262639,-0.001006234,0.008658812,0.01942229,0.01631404,0.0002206797,0.03389595,0.001988827,5.082227E-05,0.001559064,0.01256183,0.004487178,0.004853327,0.006886502,0.02694228,0.0006684787,0.008462433,0.00162692,0.007704129,0.0009975507,0.01250727,0.00103534,-0.000612359,0.001966293,0.004012119,0.0007261332,0.01411369,0.01077099,-0.001202584,0.002031376,0.02053193,7.779989E-05,0.01401087,0.01728409,0.004135962
19,0.001262483,0.046369,0.00532719,0.002595861,0.01253075,0.001469319,-0.001214514,0.000906128,0.000725654,0.02161866,0.01112888,0.01567351,0.006107374,0.003688873,0.000348729,0.001961784,0.001178107,0.01002189,0.0006583089,0.04363912,0.002189828,0.008554297,0.007909206,0.007746825,0.02261631,0.03866952,0.006240674,-0.0002899707,0.03343549,0.00153431,0.01612001,0.001508674,0.02201649,0.01259562,0.01638401,0.001274823,0.0003129527,0.0002102024,0.001540138,-0.0009157485,-0.001500247,0.001263085,0.0002714982,0.01254287,0.001589244,0.009988556,0.01660916,0.00254053,0.005366764,0.002892301,0.002447804,0.0008821569,0.01201024,0.0155424,0.0001248385,0.01520624,0.002295792,0.01203035,0.001846564,0.02175751,0.001311929,0.001661581,0.001304476,0.01002669,0.02051243,0.01688197,0.001926325,0.03471607,0.0003843257,0.001634306,0.003270417,0.01291,0.005471446,0.005201239,0.006425446,0.02756681,0.002207414,0.009157882,0.00269046,0.006300105,0.001184702,0.01291389,0.0002186222,0.001966688,0.001852816,0.003687,0.001879386,0.0140123,0.008861128,0.003045985,0.002804407,0.0194377,0.001385886,0.01579244,0.01823107,0.005302444
20,0.001517656,0.04428036,0.003415702,0.002258181,0.0114472,0.0007179997,0.0001393011,0.001514877,0.0004358187,0.02207832,0.009935506,0.01535253,0.006171322,0.002295389,0.0007315354,0.001844733,0.001883759,0.01179952,0.000775373,0.04394579,-0.0003624286,0.00686235,0.009875845,0.005772786,0.02189422,0.03958272,0.006796758,0.0001211099,0.03141884,0.002181327,0.0191403,0.0006028778,0.02219987,0.009468028,0.01322274,0.0008222656,-0.001530781,-0.0003914832,0.001949831,-9.958231E-05,-0.000683305,0.001382757,-1.971027E-05,0.01110502,0.001468763,0.009876325,0.01572451,0.001115613,0.003680103,0.00244964,-0.000341455,0.0007188556,0.0143271,0.01546286,9.581864E-05,0.01580618,0.00184052,0.01201043,0.002705561,0.02340685,0.00131679,-0.0002474551,0.002286907,0.01133159,0.01947814,0.01816866,0.001038303,0.03674482,0.002306667,0.001356297,0.001141013,0.01244118,0.006140101,0.006512135,0.009090765,0.02972948,0.001445455,0.01115888,0.004176208,0.008738805,0.001033538,0.01239244,0.002146374,0.002983338,0.001466087,0.002955948,0.0007838266,0.01680196,0.01091627,0.001053373,0.002866474,0.02085769,-0.0002596191,0.01583782,0.02085216,0.001456862
21,0.0005626639,0.05959287,0.003932584,0.001850752,0.01385462,0.0004206091,0.0001540568,-0.002179986,0.002095079,0.02122455,0.01082727,0.01391477,0.00288932,0.0018466,0.0009226557,0.0002645367,0.002431945,0.009896559,0.001758005,0.04198926,0.0025556,0.005708251,0.009828323,0.006109306,0.02140653,0.03559256,0.006726334,-0.0008037654,0.03486418,-0.0005586442,0.0177962,0.002225611,0.02265523,0.01222748,0.01663284,0.0004353134,-0.001845314,-0.001273702,0.002103153,-0.001170433,-0.0001734776,0.0006500836,0.001029176,0.01212112,0.001529825,0.009248507,0.01701968,-0.0005276372,0.004731395,3.740547E-06,0.002568539,0.001133689,0.01443093,0.01712102,0.0002709902,0.01607483,0.001473284,0.01201751,0.002712529,0.02448621,0.0008099886,0.001352675,0.001430853,0.01232015,0.01876507,0.01890661,0.001557198,0.03559043,0.0005153774,0.0004263073,0.001873483,0.01382722,0.005344913,0.004649468,0.007083196,0.02904807,0.0001735777,0.009457947,0.004640998,0.01007495,0.002008358,0.01391224,0.00366553,0.000496683,0.0004877888,0.003111226,0.001575863,0.01621538,0.01093677,0.0006619333,0.003693357,0.02309217,0.001983782,0.01693805,0.01792177,0.002457156
22,-0.001060383,0.06126356,0.005735406,0.0009827298,0.01227237,0.002292404,-0.0007685788,-0.001289191,0.001474934,0.02306404,0.008430956,0.01581651,0.003503851,0.0008242466,-0.001006575,-0.002249735,0.002836199,0.01069229,0.0010168,0.04161146,-0.0003287656,0.004605723,0.01003764,0.007229349,0.01905498,0.03842387,0.006619944,0.0001047845,0.03061046,0.0006567111,0.01757519,0.00196767,0.02289399,0.01239043,0.01539017,0.0006583358,0.001351101,-0.002008567,0.001477397,0.0002539494,-0.002643759,0.000423233,0.001188775,0.01236035,0.001092862,0.009244013,0.01730602,0.0006568762,0.003885691,0.002035141,0.001473652,0.0009521455,0.01548071,0.01691027,0.001224274,0.01571866,-0.0001748637,0.01348098,0.0002031677,0.02675444,-0.0003644793,-0.0001015705,0.001978368,0.01252712,0.01937693,0.01998231,0.001068851,0.03733221,-0.0002324582,-0.001493283,0.001013813,0.01449642,0.005390784,0.005757629,0.00839626,0.0306527,-0.0004846286,0.0109988,0.004183766,0.009090928,0.001724553,0.01200683,0.001169226,-0.0007981946,-0.0007745991,0.003159191,0.00213297,0.01691988,0.01179186,0.001324257,0.003272001,0.02010088,0.0002193023,0.01649129,0.01981331,-0.0005338825
23,-0.0009982303,0.06085806,0.007512023,0.003071893,0.01373551,0.001031344,-0.0009665869,-0.0005194002,0.002550694,0.02197183,0.009882241,0.01540978,0.002145572,0.002970557,-0.001379516,0.001026411,-0.0002250477,0.0125122,0.0002655349,0.0406061,0.001125497,0.004670149,0.01080345,0.006098303,0.02333061,0.03502268,0.005985536,0.001006001,0.03455916,0.001376538,0.01737632,0.0008637196,0.02287001,0.01164351,0.01664256,0.002596823,-0.003248588,-0.002927236,0.002337873,-0.001813923,-0.0001964778,0.000604061,0.002708762,0.01139621,0.001336858,0.009046723,0.01618682,-9.490716E-05,0.005021159,0.0005933184,0.001055873,0.0003552431,0.01468295,0.01654921,0.0007905239,0.0145832,0.000736616,0.009875735,0.0006643191,0.02662413,0.000466204,9.537805E-05,0.001063163,0.01117952,0.02195373,0.01646608,0.001395963,0.03776814,0.0001576291,0.00211311,0.002809541,0.01281744,0.006008214,0.005672835,0.006570778,0.03072163,0.0003979642,0.009378062,0.001772921,0.008151666,-0.0006875128,0.01411474,0.0005128131,0.0009481389,0.0009573786,0.001373783,0.001949585,0.01634841,0.009003181,0.0009299392,0.003373025,0.02242896,0.001492269,0.01638727,0.01950407,0.003823211
24,0.0005916917,0.05161561,0.006779003,-0.000886798,0.01326215,0.0004787096,-0.001684958,-0.003937033,0.002346848,0.02405116,0.009591307,0.01358121,0.001317974,0.002465536,-0.0001034661,0.0009313646,-0.002169262,0.01108787,-0.002934407,0.04295262,-0.0003682543,0.003741161,0.009790592,0.007452447,0.02441809,0.03644481,0.005543163,-0.0004811249,0.03234217,0.0001016169,0.01669555,0.0005019502,0.02240757,0.01067483,0.01442988,0.0008084715,-0.001847538,-0.001397948,0.001076177,0.0008541453,-0.001091984,0.0006716471,0.001740627,0.01243886,0.0008519004,0.009182496,0.01711094,0.0007896805,0.00349225,0.0007885551,0.001105812,-0.0005384444,0.01538696,0.01706923,0.001283654,0.0161169,-0.001695043,0.01154567,-0.0008035316,0.0262094,0.0006141936,-0.00062817,0.000679003,0.01174541,0.01966777,0.0155692,0.001026521,0.03866115,-0.0005093322,0.0005783683,0.0004983532,0.01303454,0.004123805,0.004797359,0.006559719,0.03041301,0.000346809,0.009781118,0.003921644,0.006805282,-0.0009079735,0.01324505,0.001000834,0.0008991879,-0.001437376,0.003273766,-0.001156855,0.01716816,0.01060858,0.0003656381,0.00324229,0.02110953,0.0002646101,0.0164622,0.01867584,0.00189445
25,-0.0005494739,0.05121455,0.004424086,-0.0005389902,0.01381563,0.001609334,-0.001638562,-0.001418415,0.0003549668,0.02369418,0.01057501,0.01718513,0.00139917,0.0003354152,-0.0003860578,-0.001420348,-0.0002875212,0.01021043,-0.003631143,0.04128822,0.0004364213,0.004133543,0.0118748,0.007527694,0.02520049,0.03525611,0.007979345,0.001547037,0.03222616,-0.000805555,0.01820049,-0.0001581515,0.02283786,0.01160379,0.01598731,0.001603785,0.001226041,-0.0008189544,0.001974396,0.001898357,0.002343543,-0.001271972,0.0009116495,0.01196392,0.001847108,0.009169282,0.01760711,0.00239953,0.002778229,-0.0004356245,0.001816009,8.336681E-05,0.01414488,0.01711003,0.000568416,0.01471176,0.001689499,0.0124872,-0.0008839249,0.02749868,0.0001152703,-0.0005864567,0.0003593766,0.009501954,0.02037348,0.01777117,0.001608321,0.04115589,-0.0004412944,-0.001639366,0.0006648972,0.01231093,0.003902192,0.003734281,0.007746297,0.02940663,0.001336835,0.01059458,0.00155463,0.007344904,-0.0002051421,0.01216637,0.0007825479,-0.0007605245,0.001250132,0.004058799,-0.001432854,0.01541209,0.009672355,0.0005316977,0.004046194,0.01935935,0.001512491,0.01704813,0.01834242,0.001985434
26,0.002120567,0.05351198,0.006928531,-0.001237439,0.01527768,-0.0009658901,-0.001561145,-0.001006882,-0.0005060844,0.0240771,0.008335851,0.01671283,0.001159303,0.001700103,-0.0002334213,-0.0005716936,0.002093687,0.01369539,-0.0008816232,0.03905133,0.0006792916,0.00227573,0.01147614,0.004522199,0.0233853,0.03667916,0.007309454,-0.0005414525,0.035359,-1.217286E-05,0.01759682,-0.002072278,0.02234475,0.0128682,0.01593987,0.0008427619,0.001131035,0.001892892,0.001402762,0.008493285,0.006984613,0.0002564612,0.0003443147,0.01070589,-0.002239492,0.008517453,0.01784913,0.001672677,0.00518006,-0.001615277,0.0007082871,-0.0006833275,0.01516819,0.01896621,0.0002323911,0.01603873,-0.0003672726,0.01119504,-0.003152514,0.02852371,0.0006182084,-8.99525E-05,0.001230903,0.01135356,0.01972618,0.01874806,-0.002579128,0.04060911,0.00109173,0.0005545244,0.001594006,0.01395598,0.004001816,0.004659379,0.005390742,0.03373268,0.001232705,0.01107447,0.004455117,0.007605914,-0.0001088931,0.01241318,0.002390293,0.001886349,0.00111841,0.003831514,-0.0008249625,0.01629465,0.009860637,0.0001345045,0.00345757,0.02343502,0.001924681,0.01565468,0.02070066,0.001632623
27,0.0008000715,0.06309654,0.007068591,0.0008805948,0.0145965,0.001571915,-0.001233443,-0.00384369,-0.0003693846,0.02147019,0.009537347,0.01472145,0.0009711777,0.0006875898,0.001748896,-0.001313421,-0.0005947981,0.01351136,-0.001102225,0.0416676,-0.003054365,0.00125533,0.008741752,0.00266668,0.02098867,0.03570747,0.004781076,0.0006751128,0.03305189,0.0006838885,0.01965914,-0.0007895473,0.02200532,0.01285715,0.01585544,-0.001345485,0.006254622,0.00613699,-0.0004756446,0.01481273,0.01658263,0.001436861,0.001359148,0.01293592,0.0004654181,0.009938954,0.01647118,0.0004336086,0.00298289,-0.003094119,0.0002511972,-0.0003702289,0.01648791,0.01715232,-0.0009466458,0.01624935,-0.0008262009,0.01213785,-0.001314864,0.02890791,-0.0001018351,0.001748488,-0.0006058899,0.01070386,0.02131734,0.01953352,0.001032069,0.04136963,9.684182E-06,-0.0002217981,0.0007669096,0.01372405,0.006885493,0.006796231,0.007164609,0.03478371,6.973847E-05,0.01014923,0.002064581,0.009229189,0.0007474517,0.01656572,-0.0003874491,0.001600311,0.000176062,0.002148731,-0.002322763,0.01485252,0.008979176,-0.0009541503,0.004725199,0.02169323,-0.0001343693,0.0144712,0.01904025,0.002978511
28,-0.0009845018,0.06323596,0.007399685,0.001063654,0.0151316,-0.0009110362,-0.0007803861,3.825374E-05,0.000130382,0.02141357,0.009316064,0.01482217,-0.003049799,0.001511046,0.000793044,0.0007165619,0.002554065,0.01388178,-0.0005009422,0.0411252,-0.0006432778,0.001327555,0.009024639,0.00171238,0.02160347,0.03491233,0.006707275,0.002270586,0.03455352,-5.314717E-05,0.01683882,-0.0006233737,0.02205991,0.01151358,0.01550472,0.0007039796,0.01726153,0.0150192,-0.0008179699,0.03307362,0.03672837,-0.001132611,0.0008650189,0.01202799,-0.001745935,0.008777302,0.01744542,0.000879262,0.002871295,-0.002797434,0.000330819,-0.0001399212,0.01468353,0.01803078,-0.0006679073,0.01455108,-0.001380498,0.01214517,-0.004147992,0.02821024,0.0006780501,-0.00051104,-0.0008717329,0.01010728,0.01983684,0.01976254,-0.0004949725,0.04221642,-0.0007102283,0.001079058,0.0009708149,0.01452423,0.004940655,0.0037643,0.007593871,0.03146111,-0.001212427,0.01038915,0.003941698,0.009512288,0.0003176015,0.01176104,0.000934037,0.0003527591,-0.0008712492,0.003204336,-0.003160661,0.01624373,0.009064951,0.0001072177,0.002980408,0.02120591,0.0003179564,0.01648301,0.01913261,0.002427408
